Gotland;57 004;8 558;57 221;8 173;57 269;7 223;57 308;7 524;57 241;7 871;57 161;7 945;26 924;8 236;100,00 %;99,98 %;100,00 %;99,98 %;100,00 %;99,99 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;88,96 %;80,92 %;100,00 %;99,98 %;100,00 %;99,99 %;100,00 %;100,00 %;100,00 %;100,00 %;99,99 %;100,00 %;100,00 %;100,00 %;73,92 %;60,25 %;72,36 %;59,23 %;98,60 %;98,14 %;99,99 %;99,97 %;100,00 %;100,00 %;99,99 %;100,00 %;100,00 %;100,00 %;61,89 %;54,47 %;71,36 %;67,99 %;88,14 %;86,64 %;31,70 %;17,77 %;17,56 %;5,64 %;25,56 %;12,49 %;34,56 %;22,63 %;41,11 %;31,05 %;52,40 %;46,90 %;75,50 %;71,88 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bollnäs;26 194;3 889;26 182;3 672;26 254;3 183;26 199;3 280;26 159;3 352;26 143;3 377;13 676;3 403;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,48 %;94,45 %;99,72 %;99,51 %;99,71 %;99,59 %;99,71 %;99,57 %;99,90 %;99,61 %;99,95 %;99,73 %;100,00 %;100,00 %;78,16 %;70,76 %;75,48 %;70,62 %;87,76 %;81,34 %;89,79 %;84,24 %;99,76 %;99,22 %;99,82 %;99,41 %;99,98 %;100,00 %;42,03 %;31,56 %;45,95 %;35,68 %;73,10 %;54,54 %;26,78 %;14,97 %;21,26 %;9,72 %;28,45 %;15,21 %;34,05 %;23,11 %;39,72 %;28,40 %;41,74 %;31,06 %;55,56 %;34,12 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gävle;93 510;7 272;94 357;7 154;95 060;7 067;95 432;7 432;96 175;7 811;97 240;7 911;48 918;8 007;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,59 %;95,19 %;99,96 %;99,94 %;99,97 %;99,92 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;91,40 %;86,36 %;88,75 %;85,04 %;88,04 %;85,60 %;99,91 %;99,72 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;79,29 %;75,91 %;83,87 %;79,74 %;91,91 %;84,01 %;74,02 %;65,22 %;61,03 %;55,56 %;60,09 %;55,64 %;63,36 %;58,48 %;63,60 %;59,90 %;68,00 %;63,48 %;79,85 %;65,12 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hofors;9 896;823;9 873;794;9 741;689;9 578;712;9 521;706;9 511;718;4 960;704;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,98 %;90,77 %;99,99 %;100,00 %;99,95 %;100,00 %;99,91 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;82,88 %;71,57 %;83,08 %;71,66 %;83,34 %;76,34 %;89,25 %;87,36 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;44,54 %;32,44 %;47,36 %;41,50 %;76,77 %;54,40 %;31,15 %;22,11 %;22,92 %;10,83 %;23,30 %;14,80 %;23,47 %;13,76 %;32,68 %;19,55 %;36,51 %;31,75 %;48,79 %;27,84 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hudiksvall;36 894;4 929;36 836;4 762;36 838;4 282;36 773;4 356;36 811;4 460;36 826;4 487;18 386;4 542;99,82 %;99,63 %;99,95 %;99,87 %;99,94 %;99,84 %;99,97 %;99,86 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;94,36 %;89,47 %;99,21 %;98,26 %;99,20 %;98,55 %;99,29 %;98,46 %;99,87 %;99,66 %;99,68 %;99,26 %;100,00 %;100,00 %;83,81 %;71,66 %;83,46 %;72,05 %;87,01 %;79,99 %;89,41 %;82,46 %;99,62 %;99,06 %;99,60 %;99,09 %;100,00 %;100,00 %;61,43 %;55,58 %;63,66 %;57,37 %;76,97 %;64,53 %;30,24 %;21,49 %;26,28 %;15,29 %;32,75 %;22,19 %;35,47 %;26,35 %;46,49 %;41,93 %;48,10 %;43,59 %;56,12 %;45,00 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ljusdal;19 139;3 567;19 082;3 302;19 070;2 995;18 976;3 054;18 886;3 086;18 931;3 158;9 424;3 346;99,90 %;99,78 %;99,89 %;99,88 %;99,88 %;99,80 %;99,94 %;100,00 %;99,99 %;100,00 %;99,97 %;99,97 %;99,99 %;99,97 %;92,07 %;87,13 %;97,57 %;96,18 %;97,73 %;96,99 %;98,92 %;97,94 %;99,32 %;98,87 %;99,62 %;99,30 %;99,99 %;99,97 %;78,02 %;68,04 %;77,47 %;69,05 %;77,82 %;72,25 %;78,41 %;72,46 %;98,94 %;98,06 %;99,42 %;98,67 %;99,93 %;99,85 %;31,37 %;29,78 %;46,74 %;44,08 %;72,19 %;60,13 %;32,32 %;21,11 %;4,40 %;5,63 %;6,70 %;8,58 %;9,60 %;12,05 %;21,53 %;20,19 %;37,29 %;36,19 %;48,33 %;47,40 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nordanstig;9 735;1 961;9 645;1 797;9 610;1 487;9 531;1 528;9 532;1 528;9 490;1 604;4 522;1 607;99,87 %;99,80 %;99,95 %;99,89 %;99,98 %;99,93 %;99,99 %;99,93 %;99,99 %;99,93 %;100,00 %;100,00 %;100,00 %;100,00 %;92,07 %;86,74 %;99,70 %;99,44 %;99,70 %;99,66 %;99,78 %;99,48 %;99,97 %;99,80 %;99,83 %;99,75 %;100,00 %;100,00 %;77,02 %;64,30 %;76,87 %;64,22 %;77,61 %;70,14 %;81,18 %;74,61 %;99,83 %;99,41 %;99,53 %;99,06 %;99,98 %;100,00 %;10,89 %;11,65 %;12,01 %;11,97 %;28,53 %;20,91 %;8,60 %;5,97 %;2,44 %;1,06 %;3,12 %;2,69 %;4,98 %;5,50 %;8,53 %;8,90 %;9,59 %;9,04 %;20,37 %;13,44 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ockelbo;6 023;1 055;5 977;1 010;5 931;825;5 903;871;5 846;880;5 779;869;2 976;861;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;91,48 %;85,97 %;99,46 %;99,60 %;99,48 %;99,64 %;99,92 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;72,64 %;60,76 %;72,91 %;62,97 %;72,77 %;64,73 %;90,17 %;86,68 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;27,49 %;22,84 %;34,52 %;26,47 %;40,73 %;23,81 %;26,17 %;17,63 %;9,62 %;9,01 %;8,35 %;10,30 %;11,82 %;12,86 %;15,38 %;13,41 %;18,53 %;15,42 %;28,43 %;14,05 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ovanåker;11 647;2 023;11 530;1 875;11 439;1 625;11 403;1 609;11 391;1 687;11 353;1 671;5 719;1 714;99,95 %;100,00 %;100,00 %;100,00 %;99,98 %;99,94 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;93,98 %;87,39 %;98,91 %;98,08 %;98,91 %;98,52 %;99,01 %;98,26 %;99,47 %;98,93 %;99,67 %;99,16 %;100,00 %;100,00 %;73,59 %;61,84 %;73,42 %;63,04 %;73,49 %;65,42 %;76,17 %;68,12 %;99,29 %;98,52 %;99,52 %;98,68 %;100,00 %;100,00 %;35,60 %;30,11 %;38,91 %;33,81 %;49,97 %;32,44 %;4,69 %;3,71 %;2,82 %;1,12 %;4,06 %;2,40 %;10,28 %;10,75 %;31,45 %;25,61 %;36,38 %;30,28 %;45,01 %;25,90 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sandviken;36 884;3 382;36 984;3 235;36 922;2 986;37 000;3 104;37 093;3 215;37 254;3 205;18 889;3 233;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,81 %;94,74 %;99,98 %;99,94 %;99,99 %;100,00 %;99,99 %;100,00 %;99,99 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;83,06 %;76,23 %;80,68 %;75,58 %;87,73 %;82,05 %;99,75 %;99,39 %;99,99 %;99,97 %;99,98 %;99,97 %;100,00 %;100,00 %;60,54 %;47,62 %;65,49 %;50,95 %;81,13 %;59,54 %;48,57 %;31,02 %;34,54 %;22,44 %;40,54 %;29,67 %;46,31 %;33,63 %;48,05 %;35,58 %;55,81 %;42,09 %;65,09 %;38,26 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Söderhamn;25 996;2 846;25 764;2 741;25 652;2 447;25 339;2 505;25 228;2 551;25 447;2 539;13 198;2 487;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,35 %;92,59 %;100,00 %;100,00 %;100,00 %;100,00 %;99,99 %;100,00 %;99,99 %;99,96 %;99,97 %;99,72 %;100,00 %;100,00 %;84,96 %;74,35 %;84,55 %;74,86 %;86,39 %;79,36 %;98,65 %;96,85 %;99,69 %;99,18 %;99,70 %;99,05 %;100,00 %;100,00 %;53,95 %;45,94 %;58,62 %;49,35 %;75,66 %;65,82 %;44,22 %;30,60 %;12,64 %;9,78 %;23,69 %;18,10 %;28,22 %;21,96 %;37,84 %;27,56 %;41,03 %;31,67 %;49,70 %;35,02 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Falkenberg;40 504;5 544;40 784;5 088;41 065;4 692;41 361;4 814;41 479;4 941;41 967;5 066;19 064;5 095;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,42 %;89,03 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;79,50 %;66,52 %;79,33 %;68,04 %;79,82 %;71,40 %;99,99 %;100,00 %;100,00 %;99,98 %;99,98 %;99,94 %;99,99 %;99,98 %;59,61 %;46,79 %;64,73 %;50,12 %;78,74 %;64,85 %;27,57 %;17,03 %;12,29 %;8,24 %;17,56 %;12,62 %;20,37 %;13,92 %;26,72 %;17,67 %;30,53 %;22,60 %;45,03 %;33,64 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Halmstad;90 207;8 452;91 060;8 108;91 761;7 945;92 255;8 268;93 194;8 482;94 048;8 694;44 380;8 933;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,76 %;92,42 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;91,34 %;81,46 %;91,24 %;81,35 %;91,69 %;84,69 %;99,98 %;99,96 %;99,98 %;99,93 %;99,99 %;99,99 %;100,00 %;100,00 %;80,40 %;71,91 %;83,54 %;75,51 %;94,38 %;87,33 %;47,68 %;36,91 %;32,11 %;20,92 %;34,24 %;23,02 %;39,17 %;30,42 %;42,81 %;35,83 %;50,80 %;44,13 %;67,62 %;55,29 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hylte;10 272;1 919;10 274;1 676;10 173;1 511;10 120;1 522;10 026;1 540;9 996;1 535;4 675;1 473;99,98 %;99,90 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;85,12 %;70,61 %;99,99 %;99,88 %;99,93 %;99,87 %;100,00 %;100,00 %;100,00 %;100,00 %;99,99 %;99,93 %;100,00 %;100,00 %;73,67 %;49,82 %;73,89 %;52,33 %;73,76 %;55,99 %;99,86 %;99,87 %;99,90 %;99,87 %;99,87 %;99,61 %;99,98 %;99,93 %;37,45 %;21,30 %;42,62 %;24,56 %;64,28 %;44,20 %;1,70 %;2,08 %;2,45 %;0,89 %;7,87 %;2,91 %;8,45 %;3,48 %;8,73 %;3,83 %;8,45 %;4,23 %;15,32 %;14,26 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kungsbacka;72 905;7 780;74 158;7 654;75 255;7 425;76 194;7 790;77 033;8 224;77 637;8 292;31 526;9 278;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,02 %;94,49 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;79,62 %;73,74 %;79,31 %;73,44 %;80,81 %;78,81 %;99,92 %;99,94 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;50,26 %;50,47 %;59,67 %;59,13 %;93,17 %;90,92 %;20,64 %;17,81 %;12,33 %;7,72 %;14,20 %;11,43 %;17,36 %;14,85 %;21,96 %;18,76 %;29,79 %;28,82 %;55,22 %;47,95 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Laholm;23 251;3 883;23 338;3 533;23 383;3 102;23 464;3 170;23 453;3 259;23 515;3 309;10 778;3 286;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;94,35 %;87,69 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,97 %;100,00 %;100,00 %;81,22 %;64,64 %;81,18 %;65,16 %;81,36 %;70,34 %;99,94 %;99,91 %;99,95 %;99,97 %;99,86 %;99,82 %;100,00 %;100,00 %;34,03 %;27,40 %;38,29 %;31,88 %;74,17 %;59,80 %;25,84 %;15,99 %;8,64 %;5,49 %;10,11 %;7,03 %;11,22 %;8,83 %;14,31 %;10,71 %;13,06 %;11,60 %;26,86 %;17,62 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Varberg;56 715;7 047;57 483;6 540;58 135;6 087;58 623;6 292;59 232;6 645;59 981;6 779;27 455;6 974;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,48 %;93,90 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;86,97 %;77,01 %;84,82 %;76,02 %;84,71 %;78,50 %;99,95 %;99,94 %;100,00 %;100,00 %;100,00 %;99,99 %;100,00 %;100,00 %;65,01 %;59,10 %;71,03 %;66,44 %;87,31 %;83,28 %;68,22 %;49,04 %;42,99 %;33,47 %;37,94 %;30,56 %;41,06 %;35,63 %;45,53 %;40,47 %;55,01 %;52,72 %;62,23 %;58,19 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Berg;7 548;2 025;7 460;1 637;7 365;1 387;7 358;1 468;7 228;1 561;7 171;1 551;3 355;1 532;99,46 %;99,11 %;99,95 %;99,88 %;99,96 %;99,93 %;99,97 %;100,00 %;100,00 %;100,00 %;100,00 %;99,94 %;100,00 %;100,00 %;82,66 %;74,62 %;96,33 %;95,11 %;96,43 %;95,24 %;97,44 %;96,19 %;98,56 %;97,63 %;98,44 %;96,78 %;99,97 %;100,00 %;69,50 %;56,89 %;69,97 %;56,93 %;71,11 %;61,79 %;84,59 %;79,77 %;98,34 %;97,44 %;98,08 %;96,52 %;99,76 %;99,74 %;20,55 %;18,13 %;24,18 %;21,99 %;40,77 %;29,63 %;4,27 %;3,60 %;4,65 %;6,54 %;4,77 %;7,43 %;6,14 %;7,83 %;14,28 %;12,68 %;16,68 %;15,60 %;30,91 %;20,43 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bräcke;7 006;1 463;6 862;1 322;6 882;1 090;6 748;1 163;6 655;1 196;6 559;1 201;3 306;1 188;98,60 %;97,68 %;99,08 %;98,49 %;99,14 %;98,72 %;99,38 %;99,14 %;99,83 %;99,75 %;99,83 %;99,58 %;100,00 %;100,00 %;81,52 %;69,65 %;93,49 %;90,17 %;91,94 %;88,81 %;92,10 %;87,70 %;97,02 %;94,48 %;94,89 %;91,26 %;100,00 %;100,00 %;68,51 %;51,95 %;68,00 %;53,56 %;68,32 %;56,88 %;69,19 %;55,89 %;92,62 %;88,21 %;88,98 %;81,77 %;99,70 %;99,58 %;24,66 %;17,14 %;26,62 %;19,98 %;69,60 %;65,74 %;0,04 %;0,14 %;0,16 %;0,23 %;0,10 %;0,18 %;0,09 %;0,09 %;7,95 %;4,68 %;10,78 %;8,24 %;47,88 %;49,75 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Härjedalen;10 645;2 415;10 585;2 219;10 454;2 028;10 341;2 071;10 246;2 138;10 281;2 172;5 472;2 162;99,71 %;99,34 %;99,87 %;99,91 %;99,84 %;99,95 %;99,99 %;100,00 %;99,98 %;100,00 %;99,99 %;100,00 %;99,98 %;99,95 %;88,55 %;80,87 %;97,23 %;95,94 %;97,20 %;95,12 %;98,14 %;97,83 %;98,95 %;98,41 %;98,87 %;97,93 %;99,98 %;99,95 %;83,09 %;74,08 %;78,25 %;70,93 %;78,60 %;74,51 %;95,84 %;95,07 %;97,90 %;97,57 %;97,84 %;96,73 %;99,71 %;99,58 %;24,01 %;24,32 %;34,30 %;36,92 %;49,60 %;44,22 %;30,56 %;20,87 %;4,77 %;5,41 %;4,85 %;5,82 %;10,20 %;10,33 %;12,14 %;12,16 %;20,10 %;22,33 %;35,75 %;30,02 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Krokom;14 334;2 906;14 472;2 751;14 547;2 455;14 553;2 543;14 580;2 674;14 631;2 694;6 202;2 754;98,19 %;96,04 %;99,32 %;98,73 %;99,33 %;98,70 %;99,95 %;99,92 %;99,90 %;99,93 %;99,69 %;99,37 %;99,74 %;99,71 %;87,23 %;75,57 %;95,32 %;90,08 %;96,13 %;92,42 %;97,45 %;95,32 %;98,94 %;97,87 %;98,69 %;97,29 %;99,74 %;99,71 %;77,08 %;61,87 %;76,91 %;63,29 %;79,15 %;69,74 %;90,92 %;83,33 %;95,13 %;91,25 %;93,78 %;89,20 %;99,63 %;99,49 %;41,18 %;38,59 %;45,60 %;44,47 %;51,00 %;48,84 %;19,30 %;11,84 %;17,45 %;11,20 %;21,24 %;16,82 %;27,47 %;25,87 %;33,83 %;32,87 %;36,54 %;36,97 %;35,50 %;40,78 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ragunda;5 688;1 174;5 616;1 087;5 597;956;5 507;1 007;5 470;1 044;5 462;1 026;2 822;1 042;99,68 %;99,49 %;99,84 %;99,63 %;99,87 %;99,79 %;99,95 %;99,90 %;99,95 %;99,90 %;100,00 %;100,00 %;99,89 %;100,00 %;88,75 %;81,09 %;98,66 %;97,42 %;98,80 %;97,91 %;98,11 %;96,72 %;99,45 %;98,18 %;98,77 %;97,37 %;99,89 %;100,00 %;72,24 %;62,44 %;72,08 %;64,21 %;72,70 %;66,63 %;72,89 %;65,74 %;92,58 %;89,46 %;94,21 %;91,52 %;99,82 %;99,81 %;20,95 %;14,46 %;27,90 %;25,15 %;42,42 %;40,69 %;0,00 %;0,00 %;0,93 %;0,18 %;0,96 %;0,21 %;0,84 %;0,30 %;1,10 %;0,29 %;9,47 %;12,09 %;22,43 %;29,37 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Strömsund;12 529;2 811;12 283;2 596;12 182;2 246;12 166;2 296;12 133;2 348;11 979;2 346;6 182;2 354;99,03 %;98,36 %;99,34 %;98,69 %;99,24 %;98,84 %;99,53 %;99,13 %;99,54 %;99,11 %;99,66 %;99,23 %;99,85 %;99,66 %;83,68 %;72,82 %;94,24 %;90,68 %;94,94 %;92,61 %;94,07 %;90,81 %;95,47 %;93,19 %;95,83 %;93,14 %;99,85 %;99,66 %;77,05 %;62,68 %;75,81 %;62,25 %;76,03 %;66,47 %;76,94 %;65,90 %;92,12 %;87,73 %;93,63 %;89,56 %;99,42 %;99,11 %;25,02 %;17,21 %;28,74 %;22,55 %;39,40 %;18,78 %;14,77 %;7,01 %;7,37 %;3,24 %;10,89 %;7,88 %;11,94 %;7,93 %;13,38 %;8,18 %;14,48 %;10,36 %;27,68 %;8,37 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Åre;10 259;2 276;10 278;2 168;10 274;1 958;10 259;2 027;10 406;2 158;10 419;2 197;5 643;2 237;99,48 %;98,86 %;99,46 %;98,80 %;99,48 %;99,13 %;99,46 %;99,11 %;99,42 %;99,17 %;99,53 %;99,41 %;99,91 %;99,87 %;87,93 %;81,02 %;98,49 %;97,23 %;98,08 %;96,99 %;99,17 %;98,91 %;99,17 %;98,93 %;99,06 %;98,68 %;99,91 %;99,87 %;76,79 %;67,31 %;76,30 %;70,34 %;75,54 %;73,44 %;97,30 %;96,30 %;97,33 %;96,39 %;97,50 %;96,54 %;99,84 %;99,73 %;44,33 %;41,89 %;48,69 %;45,93 %;72,98 %;63,43 %;17,76 %;16,21 %;9,51 %;10,79 %;14,01 %;13,48 %;16,29 %;16,53 %;19,13 %;18,91 %;19,97 %;20,89 %;33,69 %;25,97 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Östersund;58 895;7 733;59 117;7 525;59 397;7 458;59 371;7 741;59 487;8 076;59 963;8 128;32 364;8 133;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,00 %;91,71 %;99,91 %;99,68 %;99,88 %;99,83 %;99,90 %;99,87 %;100,00 %;100,00 %;99,82 %;99,61 %;100,00 %;100,00 %;90,68 %;84,52 %;88,83 %;83,14 %;94,23 %;91,08 %;98,63 %;97,26 %;99,91 %;99,84 %;99,35 %;98,99 %;99,91 %;99,86 %;75,81 %;72,29 %;82,32 %;79,24 %;92,26 %;86,16 %;75,41 %;69,99 %;61,94 %;56,88 %;64,13 %;60,49 %;67,89 %;66,12 %;68,13 %;64,70 %;71,75 %;67,89 %;74,10 %;64,86 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aneby;6 533;1 149;6 457;1 051;6 405;894;6 426;896;6 418;917;6 384;931;2 843;913;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;93,89 %;89,73 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;79,40 %;60,05 %;79,99 %;60,89 %;80,30 %;66,67 %;99,55 %;99,22 %;99,70 %;99,45 %;100,00 %;100,00 %;100,00 %;100,00 %;38,50 %;25,95 %;44,66 %;35,88 %;70,63 %;57,50 %;29,76 %;14,36 %;10,50 %;6,95 %;8,56 %;6,71 %;10,33 %;8,26 %;13,91 %;10,58 %;22,98 %;22,45 %;31,20 %;31,76 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eksjö;16 321;2 315;16 362;2 144;16 254;1 996;16 312;2 054;16 376;2 126;16 471;2 128;8 168;1 864;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,51 %;92,22 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;85,58 %;71,66 %;85,15 %;73,60 %;85,19 %;77,15 %;99,49 %;98,64 %;99,85 %;99,62 %;99,96 %;99,91 %;100,00 %;100,00 %;54,74 %;48,02 %;61,60 %;54,23 %;78,78 %;65,24 %;43,15 %;30,37 %;16,58 %;17,54 %;12,60 %;15,63 %;19,48 %;21,71 %;26,38 %;27,38 %;33,13 %;34,02 %;43,90 %;38,73 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
